forecast_date,version,scenario_id,date,planning_shop_cluster,shipping_wh,picking_wh,shipment_cd
2024-06-04,1,0,2024-07-09,LT,1,4,0
2024-06-04,1,0,2024-06-29,BE,3,1,0
2024-06-04,1,0,2024-06-29,SE,4,3,0
2024-06-04,1,0,2024-07-08,FR,2,4,0
2024-06-04,1,0,2024-08-21,SE,1,1,0
2024-06-04,1,0,2024-08-24,LU,4,2,0
2024-06-04,1,0,2024-06-11,ZZ,2,2,0
2024-06-04,1,0,2024-06-01,DK,2,3,0
2024-06-04,1,0,2024-07-21,ZZ,4,1,0
2024-06-04,1,0,2024-08-25,IT,1,1,0
2024-06-04,1,0,2024-05-27,SK,4,2,0
2024-06-04,1,0,2024-06-10,FI,4,3,0
2024-06-04,1,0,2024-08-21,NL,3,1,0
2024-06-04,1,0,2024-07-15,AT,2,1,0
2024-06-04,1,0,2024-08-04,IT,1,2,0
2024-06-04,1,0,2024-07-19,BG,3,4,0
2024-06-04,1,0,2024-06-12,NO,3,1,0
2024-06-04,1,0,2024-06-21,SK,2,4,0
2024-06-04,1,0,2024-07-21,DE,3,2,1677
2024-06-04,1,0,2024-08-14,DK,1,3,0
2024-06-04,1,0,2024-07-08,CZ,1,4,0
2024-06-04,1,0,2024-07-16,FI,2,2,0
2024-06-04,1,0,2024-07-22,BE,1,3,0
2024-06-04,1,0,2024-08-03,HR,3,2,0
2024-06-04,1,0,2024-05-30,DK,4,1,0
2024-06-04,1,0,2024-05-28,LT,2,1,0
2024-06-04,1,0,2024-08-14,LU,3,1,0
2024-06-04,1,0,2024-07-19,ZZ,2,2,0
2024-06-04,1,0,2024-07-09,IE,3,4,0
2024-06-04,1,0,2024-07-05,LU,4,4,0
2024-06-04,1,0,2024-06-24,CY,3,1,0
2024-06-04,1,0,2024-07-05,LT,3,1,503
2024-06-04,1,0,2024-06-12,LV,2,1,0
2024-06-04,1,0,2024-06-23,SI,3,2,0
2024-06-04,1,0,2024-07-19,FI,1,2,46
2024-06-04,1,0,2024-07-15,BE,2,2,0
2024-06-04,1,0,2024-07-05,SK,4,3,0
2024-06-04,1,0,2024-06-13,ZZ,4,3,0
2024-06-04,1,0,2024-08-17,BG,1,4,0
2024-06-04,1,0,2024-07-20,FI,2,4,0
2024-06-04,1,0,2024-06-23,FI,4,2,0
2024-06-04,1,0,2024-06-05,BE,1,2,86
2024-06-04,1,0,2024-05-29,DK,3,1,0
2024-06-04,1,0,2024-07-10,CY,4,1,0
2024-06-04,1,0,2024-06-12,AT,1,4,0
2024-06-04,1,0,2024-07-24,PT,3,1,0
2024-06-04,1,0,2024-07-11,SE,1,1,0
2024-06-04,1,0,2024-07-19,CY,2,2,0
2024-06-04,1,0,2024-08-17,HU,3,3,0
2024-06-04,1,0,2024-05-30,CZ,4,2,0
2024-06-04,1,0,2024-06-23,CY,4,3,0
2024-06-04,1,0,2024-06-24,IT,4,3,0
2024-06-04,1,0,2024-07-03,ZZ,2,3,0
2024-06-04,1,0,2024-08-17,AT,3,1,0
2024-06-04,1,0,2024-06-06,SE,3,3,0
2024-06-04,1,0,2024-08-13,CY,2,1,9
2024-06-04,1,0,2024-06-03,FI,2,1,0
2024-06-04,1,0,2024-07-10,LV,3,4,0
2024-06-04,1,0,2024-06-03,IE,1,1,0
2024-06-04,1,0,2024-06-27,BG,1,1,0
2024-06-04,1,0,2024-06-20,BG,4,3,0
2024-06-04,1,0,2024-07-07,NL,2,4,0
2024-06-04,1,0,2024-08-01,RO,3,1,0
2024-06-04,1,0,2024-07-04,AT,2,1,0
2024-06-04,1,0,2024-07-07,HU,4,2,0
2024-06-04,1,0,2024-06-19,ES,2,2,0
2024-06-04,1,0,2024-07-08,HR,1,2,0
2024-06-04,1,0,2024-06-09,EE,1,3,0
2024-06-04,1,0,2024-06-05,PT,4,4,0
2024-06-04,1,0,2024-06-28,PT,4,4,0
2024-06-04,1,0,2024-08-25,NO,1,2,0
2024-06-04,1,0,2024-06-09,FI,3,3,0
2024-06-04,1,0,2024-07-21,DE,2,4,0
2024-06-04,1,0,2024-06-04,CZ,1,1,0
2024-06-04,1,0,2024-08-05,LV,1,1,0
2024-06-04,1,0,2024-06-05,SK,1,2,0
2024-06-04,1,0,2024-08-13,SI,3,4,0
2024-06-04,1,0,2024-06-01,SE,4,3,0
2024-06-04,1,0,2024-07-26,ES,3,2,0
2024-06-04,1,0,2024-06-15,NL,2,3,0
2024-06-04,1,0,2024-06-04,CZ,1,2,0
2024-06-04,1,0,2024-06-09,FI,1,4,0
2024-06-04,1,0,2024-08-11,IT,1,1,0
2024-06-04,1,0,2024-07-23,ZZ,3,2,0
2024-06-04,1,0,2024-07-06,IT,4,1,0
2024-06-04,1,0,2024-06-22,NO,4,1,0
2024-06-04,1,0,2024-08-18,DE,1,1,0
2024-06-04,1,0,2024-07-29,PT,3,2,0
2024-06-04,1,0,2024-07-01,ZZ,1,3,0
2024-06-04,1,0,2024-08-12,ZZ,4,2,0
2024-06-04,1,0,2024-06-14,AT,1,4,0
2024-06-04,1,0,2024-06-30,SI,2,4,0
2024-06-04,1,0,2024-08-16,HU,1,1,0
2024-06-04,1,0,2024-08-09,LT,1,4,0
2024-06-04,1,0,2024-06-11,PT,4,3,0
2024-06-04,1,0,2024-05-31,AT,1,3,108
2024-06-04,1,0,2024-06-02,SE,4,1,0
2024-06-04,1,0,2024-07-27,HU,4,2,0
2024-06-04,1,0,2024-08-02,GR,2,1,293
2024-06-04,1,0,2024-08-06,PL,2,3,0
2024-06-04,1,0,2024-06-23,IE,3,4,0
2024-06-04,1,0,2024-08-12,DE,2,2,0
2024-06-04,1,0,2024-07-01,HU,3,3,0
2024-06-04,1,0,2024-07-25,NO,2,1,0
2024-06-04,1,0,2024-06-22,BE,1,2,135
2024-06-04,1,0,2024-07-20,HR,3,4,0
2024-06-04,1,0,2024-08-08,AT,2,2,0
2024-06-04,1,0,2024-08-14,CH,3,3,0
2024-06-04,1,0,2024-07-06,CY,3,3,0
2024-06-04,1,0,2024-06-06,AT,4,3,0
2024-06-04,1,0,2024-08-09,BG,4,3,0
2024-06-04,1,0,2024-07-11,LU,1,3,0
2024-06-04,1,0,2024-08-12,LU,1,3,0
2024-06-04,1,0,2024-05-31,BG,2,3,178
2024-06-04,1,0,2024-08-18,FR,2,3,0
2024-06-04,1,0,2024-08-11,HR,2,3,295
2024-06-04,1,0,2024-08-06,EE,3,4,0
2024-06-04,1,0,2024-06-05,FI,3,4,0
2024-06-04,1,0,2024-06-20,FI,3,4,0
2024-06-04,1,0,2024-08-03,FI,3,4,0
2024-06-04,1,0,2024-07-10,CH,4,4,0
2024-06-04,1,0,2024-07-28,EE,1,4,0
2024-06-04,1,0,2024-07-30,PL,1,4,0
2024-06-04,1,0,2024-06-17,DE,2,4,0
2024-06-04,1,0,2024-08-08,HR,2,4,0
2024-06-04,1,0,2024-07-28,CY,3,1,0
2024-06-04,1,0,2024-07-16,DK,3,1,0
2024-06-04,1,0,2024-08-19,PL,3,1,58
2024-06-04,1,0,2024-07-13,BE,4,1,0
2024-06-04,1,0,2024-07-10,ZZ,4,1,0
2024-06-04,1,0,2024-07-04,LT,1,1,0
2024-06-04,1,0,2024-08-09,PL,1,1,0
2024-06-04,1,0,2024-07-08,SE,1,1,0
2024-06-04,1,0,2024-06-26,BE,2,1,0
2024-06-04,1,0,2024-06-22,DK,3,2,0
2024-06-04,1,0,2024-07-25,SE,3,2,0
2024-06-04,1,0,2024-07-19,ZZ,3,2,0
2024-06-04,1,0,2024-06-16,CY,4,2,0
2024-06-04,1,0,2024-08-16,IE,4,2,0
2024-06-04,1,0,2024-06-28,RO,4,2,0
2024-06-04,1,0,2024-07-29,RO,4,2,0
2024-06-04,1,0,2024-06-13,BG,1,2,0
2024-06-04,1,0,2024-07-18,LV,1,2,0
2024-06-04,1,0,2024-05-29,RO,1,2,0
2024-06-04,1,0,2024-06-22,RO,1,2,0
2024-06-04,1,0,2024-07-15,ZZ,1,2,0
2024-06-04,1,0,2024-07-07,IT,2,2,0
2024-06-04,1,0,2024-07-29,PT,2,2,0
2024-06-04,1,0,2024-06-22,EE,3,3,0
2024-06-04,1,0,2024-07-13,IT,3,3,0
2024-06-04,1,0,2024-06-09,LT,3,3,0
2024-06-04,1,0,2024-07-20,PL,3,3,0
2024-06-04,1,0,2024-06-26,BG,4,3,0
2024-06-04,1,0,2024-07-25,SE,4,3,0
2024-06-04,1,0,2024-08-07,AT,1,3,106
2024-06-04,1,0,2024-08-15,CZ,1,3,0
2024-06-04,1,0,2024-06-09,LT,1,3,0
2024-06-04,1,0,2024-06-17,LT,1,3,0
2024-06-04,1,0,2024-08-19,LU,1,3,0
2024-06-04,1,0,2024-08-21,BG,2,3,113
2024-06-04,1,0,2024-08-12,BE,3,4,0
2024-06-04,1,0,2024-06-11,HR,3,4,0
2024-06-04,1,0,2024-07-16,AT,4,4,0
2024-06-04,1,0,2024-06-28,LT,4,4,0
2024-06-04,1,0,2024-07-17,RO,4,4,0
2024-06-04,1,0,2024-08-25,SK,4,4,0
2024-06-04,1,0,2024-07-14,DK,1,4,0
2024-06-04,1,0,2024-07-15,ES,1,4,0
2024-06-04,1,0,2024-06-08,HR,1,4,0
2024-06-04,1,0,2024-06-25,LT,1,4,0
2024-06-04,1,0,2024-07-26,RO,1,4,0
2024-06-04,1,0,2024-07-02,HU,2,4,0
2024-06-04,1,0,2024-07-16,PT,3,1,0
2024-06-04,1,0,2024-06-16,RO,3,1,0
2024-06-04,1,0,2024-07-07,AT,4,1,0
2024-06-04,1,0,2024-07-17,CH,4,1,0
2024-06-04,1,0,2024-06-17,CZ,4,1,0
2024-06-04,1,0,2024-06-06,NL,4,1,0
2024-06-04,1,0,2024-07-25,GR,1,1,0
2024-06-04,1,0,2024-06-07,IT,1,1,0
2024-06-04,1,0,2024-06-14,PL,1,1,0
2024-06-04,1,0,2024-07-28,AT,2,1,0
2024-06-04,1,0,2024-07-20,CH,2,1,0
2024-06-04,1,0,2024-07-30,CZ,2,1,0
2024-06-04,1,0,2024-06-10,ES,2,1,0
2024-06-04,1,0,2024-06-30,AT,3,2,0
2024-06-04,1,0,2024-06-21,BE,3,2,0
2024-06-04,1,0,2024-07-02,EE,3,2,44
2024-06-04,1,0,2024-07-14,BG,4,2,0
2024-06-04,1,0,2024-07-18,DE,4,2,0
2024-06-04,1,0,2024-07-28,FI,4,2,0
2024-06-04,1,0,2024-06-18,HR,1,2,0
2024-06-04,1,0,2024-06-04,IE,1,2,1
2024-06-04,1,0,2024-07-11,LV,1,2,0
2024-06-04,1,0,2024-08-07,NL,1,2,292
2024-06-04,1,0,2024-07-04,NO,1,2,0
2024-06-04,1,0,2024-07-08,ZZ,1,2,0
2024-06-04,1,0,2024-07-07,DK,2,2,0
2024-06-04,1,0,2024-06-16,SE,2,2,0
2024-06-04,1,0,2024-07-19,DK,3,3,0
2024-06-04,1,0,2024-08-04,GR,3,3,0
2024-06-04,1,0,2024-06-17,ZZ,3,3,0
2024-06-04,1,0,2024-07-05,BE,4,3,0
2024-06-04,1,0,2024-08-06,HR,1,3,0
2024-06-04,1,0,2024-07-14,HU,1,3,0
2024-06-04,1,0,2024-07-23,HU,1,3,0
2024-06-04,1,0,2024-08-14,IT,1,3,0
2024-06-04,1,0,2024-08-21,LV,1,3,0
2024-06-04,1,0,2024-06-28,CZ,2,3,0
2024-06-04,1,0,2024-06-24,GR,2,3,56
2024-06-04,1,0,2024-07-21,NO,2,3,0
2024-06-04,1,0,2024-08-16,CY,3,4,0
2024-06-04,1,0,2024-07-18,CZ,3,4,0
2024-06-04,1,0,2024-08-11,DK,3,4,0
2024-06-04,1,0,2024-08-01,LT,3,4,0
2024-06-04,1,0,2024-07-23,LU,3,4,0
2024-06-04,1,0,2024-07-08,SK,3,4,0
2024-06-04,1,0,2024-06-14,CH,4,4,0
2024-06-04,1,0,2024-05-30,EE,4,4,0
2024-06-04,1,0,2024-08-12,IE,4,4,0
2024-06-04,1,0,2024-06-01,LV,4,4,0
2024-06-04,1,0,2024-06-08,ES,1,4,0
2024-06-04,1,0,2024-07-23,FI,1,4,0
2024-06-04,1,0,2024-07-12,SE,1,4,0
2024-06-04,1,0,2024-08-06,LT,2,4,0
2024-06-04,1,0,2024-07-27,SE,2,4,0
2024-06-04,1,0,2024-08-21,BE,3,1,0
2024-06-04,1,0,2024-07-05,HR,3,1,0
2024-06-04,1,0,2024-08-06,BG,4,1,0
2024-06-04,1,0,2024-08-18,CY,4,1,0
2024-06-04,1,0,2024-08-22,DE,4,1,0
2024-06-04,1,0,2024-08-22,ES,4,1,0
2024-06-04,1,0,2024-08-06,SK,4,1,0
2024-06-04,1,0,2024-05-30,BE,1,1,0
2024-06-04,1,0,2024-08-17,BE,1,1,0
2024-06-04,1,0,2024-07-30,FI,1,1,0
2024-06-04,1,0,2024-07-31,NL,1,1,0
2024-06-04,1,0,2024-07-05,CY,2,1,24
2024-06-04,1,0,2024-08-14,FR,2,1,0
2024-06-04,1,0,2024-07-07,GR,2,1,712
2024-06-04,1,0,2024-08-06,IE,2,1,0
2024-06-04,1,0,2024-07-28,LT,2,1,0
2024-06-04,1,0,2024-05-31,NO,2,1,0
2024-06-04,1,0,2024-08-12,SE,2,1,0
2024-06-04,1,0,2024-07-30,FI,4,2,0
2024-06-04,1,0,2024-07-06,ES,1,2,16
2024-06-04,1,0,2024-06-03,NO,1,2,0
2024-06-04,1,0,2024-06-11,PL,1,2,0
2024-06-04,1,0,2024-07-30,FR,2,2,0
2024-06-04,1,0,2024-07-23,GR,2,2,0
2024-06-04,1,0,2024-07-04,ZZ,2,2,0
2024-06-04,1,0,2024-06-03,GR,3,3,0
2024-06-04,1,0,2024-07-27,DE,4,3,0
2024-06-04,1,0,2024-07-11,FI,4,3,0
2024-06-04,1,0,2024-08-21,SI,4,3,0
2024-06-04,1,0,2024-08-08,BG,1,3,0
2024-06-04,1,0,2024-07-31,FI,2,3,0
2024-06-04,1,0,2024-07-13,LV,2,3,0
2024-06-04,1,0,2024-07-07,PL,2,3,0
2024-06-04,1,0,2024-08-16,LT,3,4,0
2024-06-04,1,0,2024-07-08,NL,3,4,0
2024-06-04,1,0,2024-07-05,CY,4,4,0
2024-06-04,1,0,2024-07-23,FR,4,4,0
2024-06-04,1,0,2024-06-23,ES,1,4,0
2024-06-04,1,0,2024-08-05,ES,1,4,0
2024-06-04,1,0,2024-07-27,IT,1,4,0
2024-06-04,1,0,2024-08-17,IT,1,4,0
2024-06-04,1,0,2024-07-26,BG,2,4,0
2024-06-04,1,0,2024-06-28,LU,2,4,0
2024-06-04,1,0,2024-08-01,SI,2,4,0
2024-06-04,1,0,2024-07-06,AT,3,1,0
2024-06-04,1,0,2024-07-03,PT,3,1,0
2024-06-04,1,0,2024-05-27,ES,4,1,0
2024-06-04,1,0,2024-06-27,HU,4,1,0
2024-06-04,1,0,2024-06-09,LT,4,1,0
2024-06-04,1,0,2024-07-22,NO,4,1,0
2024-06-04,1,0,2024-07-17,DE,1,1,0
2024-06-04,1,0,2024-08-21,EE,1,1,0
2024-06-04,1,0,2024-06-15,FI,1,1,0
2024-06-04,1,0,2024-06-13,HR,1,1,0
2024-06-04,1,0,2024-06-03,IT,1,1,0
2024-06-04,1,0,2024-06-19,NO,1,1,0
2024-06-04,1,0,2024-07-24,BG,2,1,292
2024-06-04,1,0,2024-08-22,IT,2,1,0
2024-06-04,1,0,2024-06-24,PL,3,2,55
2024-06-04,1,0,2024-08-08,DK,4,2,0
2024-06-04,1,0,2024-06-12,IE,4,2,0
2024-06-04,1,0,2024-06-24,SK,4,2,0
2024-06-04,1,0,2024-07-26,DE,1,2,506
2024-06-04,1,0,2024-06-17,DK,1,2,67
2024-06-04,1,0,2024-08-06,LT,1,2,0
2024-06-04,1,0,2024-08-01,FR,3,3,0
2024-06-04,1,0,2024-06-13,CZ,4,3,0
2024-06-04,1,0,2024-08-24,HR,4,3,0
2024-06-04,1,0,2024-07-16,HR,2,3,250
2024-06-04,1,0,2024-08-20,LV,2,3,0
2024-06-04,1,0,2024-07-30,NL,2,3,0
2024-06-04,1,0,2024-06-03,CY,4,4,0
2024-06-04,1,0,2024-07-17,CZ,4,4,0
2024-06-04,1,0,2024-07-20,CZ,4,4,0
2024-06-04,1,0,2024-08-17,DE,4,4,0
2024-06-04,1,0,2024-06-23,IT,4,4,0
2024-06-04,1,0,2024-06-19,AT,1,4,0
2024-06-04,1,0,2024-07-31,GR,1,4,0
2024-06-04,1,0,2024-08-23,IE,1,4,0
2024-06-04,1,0,2024-07-26,LV,1,4,0
2024-06-04,1,0,2024-05-30,NO,1,4,0
2024-06-04,1,0,2024-07-05,PT,1,4,0
2024-06-04,1,0,2024-08-22,PT,1,4,0
2024-06-04,1,0,2024-07-24,SK,1,4,0
2024-06-04,1,0,2024-08-21,ZZ,1,4,0
2024-06-04,1,0,2024-08-13,HU,2,4,0
2024-06-04,1,0,2024-06-17,LT,2,4,0
2024-06-04,1,0,2024-06-29,IT,3,1,0
2024-06-04,1,0,2024-06-17,NL,3,1,0
2024-06-04,1,0,2024-08-11,PT,3,1,0
2024-06-04,1,0,2024-07-17,RO,3,1,0
2024-06-04,1,0,2024-06-09,ES,4,1,0
2024-06-04,1,0,2024-06-06,IE,4,1,0
2024-06-04,1,0,2024-08-22,RO,4,1,0
2024-06-04,1,0,2024-05-30,CZ,1,1,0
2024-06-04,1,0,2024-06-22,RO,1,1,0
2024-06-04,1,0,2024-06-16,ZZ,1,1,0
2024-06-04,1,0,2024-05-28,PT,2,1,0
2024-06-04,1,0,2024-06-02,SK,2,1,602
2024-06-04,1,0,2024-06-19,SK,2,1,393
2024-06-04,1,0,2024-07-27,DK,3,2,0
2024-06-04,1,0,2024-08-21,RO,3,2,0
2024-06-04,1,0,2024-07-05,ZZ,3,2,0
2024-06-04,1,0,2024-06-16,PT,4,2,0
2024-06-04,1,0,2024-06-20,DE,1,2,837
2024-06-04,1,0,2024-07-13,SK,1,2,0
2024-06-04,1,0,2024-08-23,LT,2,2,0
2024-06-04,1,0,2024-06-10,PT,2,2,0
2024-06-04,1,0,2024-06-11,SI,2,2,0
2024-06-04,1,0,2024-08-22,SK,2,2,0
2024-06-04,1,0,2024-06-16,BG,3,3,0
2024-06-04,1,0,2024-06-16,DE,3,3,0
2024-06-04,1,0,2024-06-08,RO,3,3,0
2024-06-04,1,0,2024-06-13,HR,4,3,0
2024-06-04,1,0,2024-08-11,IT,4,3,0
2024-06-04,1,0,2024-07-05,LV,1,3,0
2024-06-04,1,0,2024-06-28,SK,1,3,0
2024-06-04,1,0,2024-08-20,IT,2,3,0
2024-06-04,1,0,2024-08-04,NO,2,3,0
2024-06-04,1,0,2024-06-25,DK,3,4,0
2024-06-04,1,0,2024-07-20,EE,3,4,0
2024-06-04,1,0,2024-07-16,FR,3,4,0
2024-06-04,1,0,2024-08-17,LV,3,4,0
2024-06-04,1,0,2024-05-31,ES,4,4,0
2024-06-04,1,0,2024-08-05,FI,4,4,0
2024-06-04,1,0,2024-06-27,CH,2,4,0
2024-06-04,1,0,2024-06-14,PL,2,4,0
2024-06-04,1,0,2024-08-04,BG,3,1,0
2024-06-04,1,0,2024-06-23,CY,3,1,0
2024-06-04,1,0,2024-07-15,LV,3,1,87
2024-06-04,1,0,2024-07-27,SE,3,1,0
2024-06-04,1,0,2024-06-22,CY,4,1,0
2024-06-04,1,0,2024-06-13,CZ,4,1,0
2024-06-04,1,0,2024-07-23,NO,4,1,0
2024-06-04,1,0,2024-07-20,PT,4,1,0
2024-06-04,1,0,2024-06-11,HR,2,1,485
2024-06-04,1,0,2024-07-25,LT,2,1,0
2024-06-04,1,0,2024-06-28,AT,3,2,0
2024-06-04,1,0,2024-07-27,CH,3,2,0
2024-06-04,1,0,2024-08-16,FR,3,2,0
2024-06-04,1,0,2024-08-22,GR,3,2,0
2024-06-04,1,0,2024-06-05,LV,3,2,97
2024-06-04,1,0,2024-08-04,RO,3,2,0
2024-06-04,1,0,2024-08-21,BE,4,2,0
2024-06-04,1,0,2024-07-22,GR,4,2,0
2024-06-04,1,0,2024-06-24,IT,4,2,0
2024-06-04,1,0,2024-06-04,LU,4,2,0
2024-06-04,1,0,2024-08-08,LV,4,2,0
2024-06-04,1,0,2024-06-21,SK,4,2,0
2024-06-04,1,0,2024-07-07,FR,1,2,63
2024-06-04,1,0,2024-06-19,IT,1,2,0
2024-06-04,1,0,2024-08-14,BE,2,2,0
2024-06-04,1,0,2024-08-14,CY,3,3,0
2024-06-04,1,0,2024-08-16,FR,3,3,0
2024-06-04,1,0,2024-06-24,GR,3,3,0
2024-06-04,1,0,2024-07-30,BE,4,3,0
2024-06-04,1,0,2024-07-25,ES,4,3,0
2024-06-04,1,0,2024-06-19,LT,4,3,0
2024-06-04,1,0,2024-07-12,SK,4,3,0
2024-06-04,1,0,2024-07-04,IT,4,4,0
2024-06-04,1,0,2024-08-03,SK,4,4,0
2024-06-04,1,0,2024-06-04,ZZ,4,4,0
2024-06-04,1,0,2024-07-16,HR,1,4,0
2024-06-04,1,0,2024-06-06,SI,1,4,0
2024-06-04,1,0,2024-07-24,DK,2,4,0
2024-06-04,1,0,2024-08-11,LU,2,4,0
2024-06-04,1,0,2024-06-11,NO,2,4,0
2024-06-04,1,0,2024-06-11,CH,3,1,0
2024-06-04,1,0,2024-07-10,FI,3,1,0
2024-06-04,1,0,2024-07-05,DE,4,1,0
2024-06-04,1,0,2024-08-20,DK,4,1,0
2024-06-04,1,0,2024-06-13,IT,4,1,0
2024-06-04,1,0,2024-07-11,LU,4,1,0
2024-06-04,1,0,2024-08-03,NO,4,1,0
2024-06-04,1,0,2024-07-25,DE,1,1,0
2024-06-04,1,0,2024-08-18,EE,1,1,0
2024-06-04,1,0,2024-06-13,LV,2,1,0
2024-06-04,1,0,2024-07-16,NL,2,1,0
2024-06-04,1,0,2024-06-15,NL,3,2,0
2024-06-04,1,0,2024-07-28,ZZ,3,2,0
2024-06-04,1,0,2024-08-10,ZZ,3,2,0
2024-06-04,1,0,2024-07-31,ES,4,2,0
2024-06-04,1,0,2024-07-22,SE,4,2,0
2024-06-04,1,0,2024-07-23,CZ,2,2,0
2024-06-04,1,0,2024-07-14,HU,3,3,0
2024-06-04,1,0,2024-08-10,AT,4,3,0
2024-06-04,1,0,2024-06-21,BE,4,3,0
2024-06-04,1,0,2024-08-16,DK,4,3,0
2024-06-04,1,0,2024-06-23,GR,4,3,0
2024-06-04,1,0,2024-05-29,HU,4,3,0
2024-06-04,1,0,2024-06-17,PT,4,3,0
2024-06-04,1,0,2024-07-10,HU,1,3,0
2024-06-04,1,0,2024-06-16,FI,2,3,0
2024-06-04,1,0,2024-06-23,NL,2,3,0
2024-06-04,1,0,2024-08-10,SI,2,3,100
2024-06-04,1,0,2024-06-07,BG,3,4,0
2024-06-04,1,0,2024-08-17,CY,3,4,0
2024-06-04,1,0,2024-06-18,LV,3,4,0
2024-06-04,1,0,2024-06-10,PT,3,4,0
2024-06-04,1,0,2024-05-30,SE,3,4,0
2024-06-04,1,0,2024-07-31,BG,4,4,0
2024-06-04,1,0,2024-07-26,SI,4,4,0
2024-06-04,1,0,2024-06-21,NO,1,4,0
2024-06-04,1,0,2024-08-23,CZ,2,4,0
2024-06-04,1,0,2024-06-28,ES,2,4,0
2024-06-04,1,0,2024-06-21,HU,3,1,0
2024-06-04,1,0,2024-07-01,LT,3,1,156
2024-06-04,1,0,2024-06-20,NL,3,1,0
2024-06-04,1,0,2024-07-29,NO,3,1,0
2024-06-04,1,0,2024-08-16,BG,4,1,0
2024-06-04,1,0,2024-06-20,CH,4,1,0
2024-06-04,1,0,2024-08-19,CH,4,1,0
2024-06-04,1,0,2024-07-22,IE,1,1,0
2024-06-04,1,0,2024-06-09,AT,2,1,0
2024-06-04,1,0,2024-05-29,HU,2,1,410
2024-06-04,1,0,2024-07-22,LV,2,1,0
2024-06-04,1,0,2024-06-29,NL,2,1,0
2024-06-04,1,0,2024-07-11,NO,2,1,0
2024-06-04,1,0,2024-06-24,SK,2,1,309
2024-06-04,1,0,2024-06-11,DE,3,2,914
2024-06-04,1,0,2024-07-25,FR,3,2,0
2024-06-04,1,0,2024-06-24,AT,4,2,0
2024-06-04,1,0,2024-06-23,CH,1,2,0
2024-06-04,1,0,2024-07-08,FI,1,2,26
2024-06-04,1,0,2024-08-02,HU,1,2,0
2024-06-04,1,0,2024-08-15,HU,1,2,0
2024-06-04,1,0,2024-08-09,NL,1,2,243
2024-06-04,1,0,2024-07-17,CH,2,2,0
2024-06-04,1,0,2024-06-25,DK,2,2,0
2024-06-04,1,0,2024-07-18,GR,2,2,0
2024-06-04,1,0,2024-06-20,SE,2,2,0
2024-06-04,1,0,2024-06-04,SK,2,2,0
2024-06-04,1,0,2024-07-20,DK,3,3,0
2024-06-04,1,0,2024-06-04,HU,3,3,0
2024-06-04,1,0,2024-07-25,RO,3,3,0
2024-06-04,1,0,2024-07-06,CZ,4,3,0
2024-06-04,1,0,2024-07-29,RO,4,3,0
2024-06-04,1,0,2024-08-03,EE,2,3,0
2024-06-04,1,0,2024-08-11,LT,2,3,0
2024-06-04,1,0,2024-06-10,PT,2,3,0
2024-06-04,1,0,2024-07-24,PT,2,3,0
2024-06-04,1,0,2024-08-18,PT,2,3,0
2024-06-04,1,0,2024-07-19,DE,3,4,0
2024-06-04,1,0,2024-05-29,FR,3,4,0
2024-06-04,1,0,2024-08-23,NO,3,4,0
2024-06-04,1,0,2024-07-31,RO,3,4,0
2024-06-04,1,0,2024-07-08,HR,4,4,0
2024-06-04,1,0,2024-06-30,ES,1,4,0
2024-06-04,1,0,2024-07-05,CZ,2,4,0
2024-06-04,1,0,2024-07-02,FI,2,4,0
2024-06-04,1,0,2024-07-04,CZ,3,1,2380
2024-06-04,1,0,2024-08-19,SK,3,1,0
2024-06-04,1,0,2024-06-21,ZZ,4,1,0
2024-06-04,1,0,2024-07-11,CH,1,1,0
2024-06-04,1,0,2024-08-19,DE,1,1,0
2024-06-04,1,0,2024-08-02,DK,1,1,0
2024-06-04,1,0,2024-06-18,FR,1,1,0
2024-06-04,1,0,2024-07-12,GR,1,1,0
2024-06-04,1,0,2024-08-04,GR,1,1,0
2024-06-04,1,0,2024-07-08,IE,2,1,0
2024-06-04,1,0,2024-07-30,LV,2,1,0
2024-06-04,1,0,2024-07-14,PL,2,1,0
2024-06-04,1,0,2024-07-30,HU,3,2,0
2024-06-04,1,0,2024-08-08,IE,3,2,0
2024-06-04,1,0,2024-06-29,RO,3,2,0
2024-06-04,1,0,2024-06-24,DK,4,2,0
2024-06-04,1,0,2024-07-07,IT,4,2,0
2024-06-04,1,0,2024-08-05,NL,4,2,0
2024-06-04,1,0,2024-07-05,EE,1,2,0
2024-06-04,1,0,2024-07-16,FR,1,2,21
2024-06-04,1,0,2024-05-27,HR,2,2,0
2024-06-04,1,0,2024-07-18,LV,3,3,0
2024-06-04,1,0,2024-06-07,PT,3,3,0
2024-06-04,1,0,2024-06-30,BE,4,3,0
2024-06-04,1,0,2024-06-08,LT,4,3,0
2024-06-04,1,0,2024-08-17,SK,4,3,0
2024-06-04,1,0,2024-05-28,DE,1,3,0
2024-06-04,1,0,2024-08-18,HR,1,3,0
2024-06-04,1,0,2024-07-07,NO,1,3,0
2024-06-04,1,0,2024-08-07,PT,1,3,32
2024-06-04,1,0,2024-05-31,CH,2,3,0
2024-06-04,1,0,2024-06-03,HU,2,3,0
2024-06-04,1,0,2024-08-14,LU,3,4,0
2024-06-04,1,0,2024-08-06,NO,3,4,0
2024-06-04,1,0,2024-07-25,SE,3,4,0
2024-06-04,1,0,2024-08-16,EE,1,4,0
2024-06-04,1,0,2024-05-29,IT,2,4,0
2024-06-04,1,0,2024-06-07,LU,2,4,0
